,title,artist,album,uri,year,acousticness,danceability,key,energy,instrumentalness,liveness,loudness,audio_mode,speechiness,tempo,valence,duration_ms,time_signature,song_popularity
635,As I gaze into the Han River,JEON CHUL MIN,As I gaze into the Han River,spotify:track:0LRrE3NbzD7OtcPGYahZfO,2023,0.762,0.421,2,0.482,0.0,0.156,-3.793,1,0.0314,132.321,0.316,206245,4,14
636,"Catch The Tail (Feat. Ash-B, PAXXWORD, Mckdaddy) - Remix",Luci Gang,"Catch The Tail (Feat. Ash-B, PAXXWORD, Mckdaddy) [Remix]",spotify:track:01fnDMLeweIaMo7wHVabJC,2023,0.0249,0.927,1,0.755,0.0,0.0673,-4.031,1,0.073,109.963,0.775,168000,4,17
637,Don't Show Off,Sook Haeng,La Diva,spotify:track:7MiN3zx6KRRTAJb6k4j2z4,2023,0.372,0.721,7,0.71,0.0,0.23,-5.73,0,0.0629,125.016,0.508,203840,4,13
638,Super Chic,New Hope Club,Super Chic,spotify:track:39K97j8UZKiQWXDTrUybCL,2023,0.208,0.648,11,0.735,0.0,0.343,-3.468,0,0.146,89.76,0.858,167547,4,57
639,ETA (with iiso),ROH YUNHA,ETA,spotify:track:3DRZRLXhMkJSgwN61FUvdV,2023,0.0128,0.91,2,0.732,4.68e-06,0.1,-4.183,1,0.22,130.029,0.646,188107,4,38
640,UFO (Feat. VINXEN),BANGJA,IN THE GREEN,spotify:track:0qaYnA64LRlBgbg7mmkQkB,2023,0.311,0.489,10,0.81,1.69e-05,0.126,-4.974,1,0.0833,172.045,0.873,142565,4,25
641,Doodle,Sang hyun,Doodle,spotify:track:1pQTQbUtLeIfdOeU8sPSn3,2023,0.211,0.536,11,0.451,0.0,0.0753,-10.697,1,0.18,79.204,0.158,216266,4,14
642,Bittersweet Memories (With Kim Tae Won),TANAKA,Bittersweet Memories,spotify:track:5a8ee3wVwFyhd5bGoQ7Ow8,2023,0.652,0.485,11,0.402,0.0,0.123,-5.425,1,0.0258,75.83,0.142,252053,4,23
643,Love In Spring (Feat. LOVEY),MIND U,Starry Nignt In Spring,spotify:track:5utuBmqdrzoqzEQIdskgiz,2023,0.424,0.677,0,0.444,0.0,0.161,-6.631,1,0.0293,90.804,0.603,238147,4,18
644,Prime Time (prod. Ryan S. Jhun),VANNER,PEAK TIME - <FINAL ROUND>,spotify:track:0ykp0WfkApTfQHH3aqGIBk,2023,0.0156,0.712,7,0.809,0.0,0.244,-4.61,1,0.211,106.996,0.698,210173,4,40
645,Jelly Pop,BOYS PLANET,BOYS PLANET - FINAL TOP9 BATTLE,spotify:track:6fJW5vgrTBrKksFKApn7v2,2023,0.085,0.771,3,0.882,0.0,0.318,-1.837,0,0.074,120.995,0.871,203253,4,73
646,Let's Say Goodbye,Parc Jae Jung,Alone,spotify:track:2KNEK9rGKQKKNE6FTt8PvQ,2023,0.74,0.49,5,0.489,0.0,0.169,-5.091,1,0.0271,135.868,0.218,243853,4,45
647,"Even if you leave,",HANRORO,"Even if you leave,",spotify:track:6GIzYEAEW3qnHETNyjKksV,2023,0.283,0.38,5,0.678,3.99e-06,0.133,-4.937,1,0.0327,161.714,0.114,272000,4,33
648,Grabby Girl,Ryu Su Jeong,Archive of Emotions,spotify:track:5OmserAorDIC868Ku4xr0Z,2023,0.611,0.703,3,0.54,7.62e-05,0.114,-6.526,0,0.153,110.879,0.341,153147,4,31
649,TIME MACHINE (2100),GIUK,Psycho Xybernetics : TURN OVER,spotify:track:0YdTWKY4AOJjoFRzvCv8w5,2023,0.0107,0.531,0,0.932,0.0,0.135,-3.164,1,0.088,159.889,0.523,197960,4,39
650,Predator,LEE GI KWANG,Predator,spotify:track:5RaEgSov5mWUjLXDTDvJwM,2023,0.0112,0.716,8,0.876,0.000144,0.231,-3.538,0,0.0431,109.927,0.613,183187,4,51
651,How can I forget,Yeoeun,How can I forget,spotify:track:29itoIoY6ZwYO6cytDxNG4,2023,0.871,0.402,0,0.551,0.0,0.137,-5.022,1,0.0301,131.784,0.212,225280,4,18
652,Time,pigfrog,Time,spotify:track:1X81ClUJ0nm3y9uPVYAa05,2023,0.235,0.663,8,0.61,0.749,0.125,-8.054,1,0.0352,84.008,0.645,197321,4,25
653,sunny days,wave to earth,0.1 flaws and all.,spotify:track:4U9teFThcaHZz386DQM6FY,2023,0.75,0.553,7,0.466,0.000664,0.111,-8.452,1,0.0288,158.037,0.377,248746,4,62
654,Miss Those Days,ACOURVE,"Love Interference 2023 (Original Television Soundtrack), Pt. 11",spotify:track:0e8555M0oh1aaHkL0wKPrQ,2023,0.683,0.356,4,0.557,0.0,0.144,-4.928,1,0.0303,151.8,0.286,198417,4,25
655,The one who wins,Sojeong,"True to Love, Pt. 3 (Original Soundtrack)",spotify:track:0UJDW0t4KPTvCy5E4wG0Mf,2023,0.26,0.672,7,0.572,0.0,0.177,-6.187,1,0.0304,99.966,0.18,233125,4,44
656,Play,Taylor,"Stealer : The treasure keeper, Pt. 1 (Original Television Soundtrack)",spotify:track:2eOKRPK5ShMn9B4a0XeZnl,2023,0.532,0.608,7,0.878,0.0,0.373,-0.929,1,0.0542,105.96,0.812,163014,4,17
657,SEONGSU FREESTYLE,UNDER SEONGSU BRIDGE,SEONGSU FREESTYLE,spotify:track:4a2vlQKgijgytFMuTGsWiF,2023,0.0158,0.63,1,0.508,0.0,0.112,-5.619,1,0.318,125.11,0.244,181061,4,25
